frame,timestamp,class,confidence,lat,lon,x1,y1,x2,y2
1,0.04,bird,0.6319337487220764,12.6608,77.4493,11,265,47,330
1,0.04,person,0.6237450838088989,12.6608,77.4493,308,59,327,105
1,0.04,person,0.6206493377685547,12.6608,77.4493,236,78,255,126
1,0.04,person,0.5830113887786865,12.6608,77.4493,266,24,282,67
1,0.04,person,0.548828661441803,12.6608,77.4493,388,49,404,91
1,0.04,person,0.545498788356781,12.6608,77.4493,297,27,311,69
1,0.04,person,0.52236407995224,12.6608,77.4493,284,23,298,65
1,0.04,person,0.5075188279151917,12.6608,77.4493,189,89,209,138
1,0.04,person,0.5044423341751099,12.6608,77.4493,115,0,136,44
1,0.04,person,0.5044382810592651,12.6608,77.4493,538,5,551,42
1,0.04,bird,0.5010993480682373,12.6608,77.4493,379,166,404,216
1,0.04,person,0.4941861927509308,12.6608,77.4493,30,43,48,83
1,0.04,person,0.4753517806529999,12.6608,77.4493,562,25,593,97
1,0.04,person,0.4726537764072418,12.6608,77.4493,11,265,46,330
1,0.04,person,0.4363575875759125,12.6608,77.4493,327,34,346,78
1,0.04,person,0.43629175424575806,12.6608,77.4493,559,3,576,46
1,0.04,person,0.40601587295532227,12.6608,77.4493,433,3,448,36
1,0.04,person,0.3810121715068817,12.6608,77.4493,617,237,639,281
1,0.04,person,0.3591349422931671,12.6608,77.4493,561,52,588,98
1,0.04,person,0.3583816587924957,12.6608,77.4493,527,6,540,40
1,0.04,person,0.33799731731414795,12.6608,77.4493,241,2,255,35
1,0.04,person,0.31323009729385376,12.6608,77.4493,462,0,479,61
1,0.04,person,0.31106457114219666,12.6608,77.4493,114,164,132,212
1,0.04,person,0.31099265813827515,12.6608,77.4493,379,166,404,216
1,0.04,person,0.29455095529556274,12.6608,77.4493,571,25,594,73
1,0.04,person,0.2884935140609741,12.6608,77.4493,633,34,639,67
1,0.04,person,0.28684768080711365,12.6608,77.4493,528,5,546,40
1,0.04,person,0.27025267481803894,12.6608,77.4493,190,67,207,98
1,0.04,person,0.26428157091140747,12.6608,77.4493,152,170,171,213
1,0.04,person,0.25040924549102783,12.6608,77.4493,574,26,595,60
2,0.08,person,0.7983901500701904,12.6608,77.4493,488,160,516,215
2,0.08,person,0.7649254202842712,12.6608,77.4493,484,107,507,161
2,0.08,bird,0.7619101405143738,12.6608,77.4493,379,165,404,214
2,0.08,person,0.7587976455688477,12.6608,77.4493,223,211,249,276
2,0.08,person,0.7398161292076111,12.6608,77.4493,84,147,108,203
2,0.08,person,0.7166786193847656,12.6608,77.4493,251,147,275,201
2,0.08,person,0.70986008644104,12.6608,77.4493,598,49,617,92
2,0.08,person,0.6992863416671753,12.6608,77.4493,400,39,418,85
2,0.08,person,0.6942130923271179,12.6608,77.4493,69,12,88,51
2,0.08,person,0.6597144603729248,12.6608,77.4493,363,15,378,51
2,0.08,person,0.6244374513626099,12.6608,77.4493,308,59,326,105
2,0.08,person,0.6188377737998962,12.6608,77.4493,266,24,280,67
2,0.08,person,0.6082747578620911,12.6608,77.4493,12,266,46,330
2,0.08,person,0.6060258746147156,12.6608,77.4493,236,76,254,123
2,0.08,person,0.6039935350418091,12.6608,77.4493,379,312,414,360
2,0.08,bird,0.5688899755477905,12.6608,77.4493,379,164,404,197
2,0.08,person,0.545659065246582,12.6608,77.4493,388,49,404,91
2,0.08,person,0.5287489295005798,12.6608,77.4493,115,0,136,44
2,0.08,person,0.5178322196006775,12.6608,77.4493,31,43,48,83
2,0.08,person,0.5097392201423645,12.6608,77.4493,284,22,298,65
2,0.08,person,0.5088497400283813,12.6608,77.4493,560,53,586,99
2,0.08,person,0.5027618408203125,12.6608,77.4493,189,91,210,138
2,0.08,person,0.49855461716651917,12.6608,77.4493,469,234,505,296
2,0.08,person,0.4855964481830597,12.6608,77.4493,297,27,311,68
2,0.08,person,0.4850354790687561,12.6608,77.4493,616,236,639,299
2,0.08,person,0.4801844358444214,12.6608,77.4493,538,5,552,42
2,0.08,person,0.44083723425865173,12.6608,77.4493,558,3,576,46
2,0.08,person,0.4011850655078888,12.6608,77.4493,328,34,346,79
2,0.08,person,0.39169129729270935,12.6608,77.4493,432,2,448,36
2,0.08,person,0.3502001166343689,12.6608,77.4493,574,26,595,60
2,0.08,person,0.33619239926338196,12.6608,77.4493,527,6,541,40
2,0.08,person,0.3321051597595215,12.6608,77.4493,190,67,207,99
2,0.08,person,0.319122850894928,12.6608,77.4493,114,164,134,213
2,0.08,person,0.3039579391479492,12.6608,77.4493,242,1,254,33
2,0.08,person,0.2850742042064667,12.6608,77.4493,632,34,639,67
2,0.08,person,0.2796103060245514,12.6608,77.4493,528,5,546,40
2,0.08,person,0.2665509581565857,12.6608,77.4493,424,2,448,38
2,0.08,person,0.26517000794410706,12.6608,77.4493,152,170,171,213
3,0.12,person,0.8292558789253235,12.6608,77.4493,489,160,516,215
3,0.12,person,0.8037775158882141,12.6608,77.4493,483,108,507,161
3,0.12,person,0.766789436340332,12.6608,77.4493,224,210,249,272
3,0.12,bird,0.7615504860877991,12.6608,77.4493,378,163,404,212
3,0.12,person,0.756151020526886,12.6608,77.4493,378,310,414,360
3,0.12,person,0.7382329702377319,12.6608,77.4493,84,147,108,203
3,0.12,person,0.7314000725746155,12.6608,77.4493,400,39,418,85
3,0.12,person,0.7184445858001709,12.6608,77.4493,252,146,274,199
3,0.12,person,0.7006403207778931,12.6608,77.4493,598,50,617,93
3,0.12,person,0.6625235080718994,12.6608,77.4493,70,11,87,50
3,0.12,person,0.6230292916297913,12.6608,77.4493,308,60,327,106
3,0.12,person,0.6212841868400574,12.6608,77.4493,266,24,280,66
3,0.12,person,0.6141724586486816,12.6608,77.4493,236,76,255,123
3,0.12,person,0.5996678471565247,12.6608,77.4493,363,16,378,51
3,0.12,person,0.5843300223350525,12.6608,77.4493,12,266,46,330
3,0.12,person,0.5806222558021545,12.6608,77.4493,389,48,405,91
3,0.12,person,0.5762425065040588,12.6608,77.4493,561,54,585,99
3,0.12,person,0.5634720325469971,12.6608,77.4493,469,234,505,296
3,0.12,person,0.545192539691925,12.6608,77.4493,116,0,137,44
3,0.12,person,0.5324334502220154,12.6608,77.4493,31,43,48,83
3,0.12,person,0.5264269113540649,12.6608,77.4493,297,29,312,68
3,0.12,person,0.5150315761566162,12.6608,77.4493,190,91,210,138
3,0.12,person,0.4985799789428711,12.6608,77.4493,284,23,297,64
3,0.12,person,0.4759703576564789,12.6608,77.4493,328,34,347,80
3,0.12,person,0.4437509775161743,12.6608,77.4493,539,5,552,42
3,0.12,person,0.4313764274120331,12.6608,77.4493,575,26,595,62
3,0.12,person,0.4294477105140686,12.6608,77.4493,558,3,576,46
3,0.12,person,0.3931933045387268,12.6608,77.4493,616,236,639,300
3,0.12,person,0.38070106506347656,12.6608,77.4493,432,2,448,36
3,0.12,person,0.3733277916908264,12.6608,77.4493,241,0,254,32
3,0.12,person,0.34510019421577454,12.6608,77.4493,114,164,135,213
3,0.12,person,0.3395880162715912,12.6608,77.4493,190,68,207,100
3,0.12,person,0.3068925738334656,12.6608,77.4493,528,7,541,40
3,0.12,person,0.27009162306785583,12.6608,77.4493,152,170,171,213
3,0.12,person,0.2656814455986023,12.6608,77.4493,632,34,639,67
4,0.16,bird,0.8424485325813293,12.6608,77.4493,379,163,404,210
4,0.16,person,0.8164250254631042,12.6608,77.4493,484,109,508,162
4,0.16,person,0.7801218628883362,12.6608,77.4493,490,160,516,215
4,0.16,person,0.7551316022872925,12.6608,77.4493,224,208,248,268
4,0.16,person,0.746778130531311,12.6608,77.4493,84,147,108,203
4,0.16,person,0.7450279593467712,12.6608,77.4493,251,144,274,197
4,0.16,person,0.7030709385871887,12.6608,77.4493,466,234,504,295
4,0.16,person,0.6952506303787231,12.6608,77.4493,400,39,418,84
4,0.16,person,0.6672354340553284,12.6608,77.4493,597,51,618,94
4,0.16,person,0.6533072590827942,12.6608,77.4493,266,24,280,66
4,0.16,person,0.6224931478500366,12.6608,77.4493,380,308,414,359
4,0.16,person,0.620326042175293,12.6608,77.4493,308,60,326,106
4,0.16,person,0.6182355284690857,12.6608,77.4493,71,11,88,50
4,0.16,person,0.588169276714325,12.6608,77.4493,363,16,378,52
4,0.16,person,0.5740598440170288,12.6608,77.4493,562,55,586,100
4,0.16,person,0.5586550235748291,12.6608,77.4493,236,75,255,123
4,0.16,person,0.5559313297271729,12.6608,77.4493,389,48,404,91
4,0.16,bird,0.5381425619125366,12.6608,77.4493,13,267,47,330
4,0.16,person,0.5220021605491638,12.6608,77.4493,116,0,138,44
4,0.16,person,0.5165329575538635,12.6608,77.4493,327,35,347,82
4,0.16,person,0.5104183554649353,12.6608,77.4493,31,43,48,83
4,0.16,person,0.5054445266723633,12.6608,77.4493,284,22,297,65
4,0.16,person,0.48726940155029297,12.6608,77.4493,13,267,46,330
4,0.16,person,0.47522106766700745,12.6608,77.4493,241,0,255,32
4,0.16,person,0.473659485578537,12.6608,77.4493,298,30,312,68
4,0.16,person,0.46816569566726685,12.6608,77.4493,558,3,576,46
4,0.16,person,0.464178204536438,12.6608,77.4493,190,91,210,138
4,0.16,person,0.4145808815956116,12.6608,77.4493,539,5,552,42
4,0.16,person,0.41187784075737,12.6608,77.4493,617,237,639,296
4,0.16,person,0.39893639087677,12.6608,77.4493,432,2,448,35
4,0.16,person,0.38420534133911133,12.6608,77.4493,462,0,480,60
4,0.16,person,0.36721187829971313,12.6608,77.4493,575,27,595,65
4,0.16,person,0.36340394616127014,12.6608,77.4493,114,164,135,213
4,0.16,person,0.35441550612449646,12.6608,77.4493,529,6,541,41
4,0.16,person,0.28614509105682373,12.6608,77.4493,152,170,172,213
4,0.16,person,0.2760178744792938,12.6608,77.4493,190,68,207,100
4,0.16,person,0.27220407128334045,12.6608,77.4493,529,5,547,40
4,0.16,person,0.2659776508808136,12.6608,77.4493,633,35,639,67
5,0.2,bird,0.878430962562561,12.6608,77.4493,379,162,404,208
5,0.2,person,0.8525145053863525,12.6608,77.4493,485,109,508,161
5,0.2,person,0.7927913069725037,12.6608,77.4493,224,206,249,265
5,0.2,person,0.7615108489990234,12.6608,77.4493,490,161,516,216
5,0.2,person,0.7608777284622192,12.6608,77.4493,380,306,414,360
5,0.2,person,0.736954391002655,12.6608,77.4493,251,143,274,195
5,0.2,person,0.7336801886558533,12.6608,77.4493,400,39,418,83
5,0.2,person,0.7121210694313049,12.6608,77.4493,83,149,108,203
5,0.2,bird,0.6443118453025818,12.6608,77.4493,13,267,47,330
5,0.2,person,0.6439865231513977,12.6608,77.4493,266,24,280,66
5,0.2,person,0.6323919296264648,12.6608,77.4493,465,235,503,295
5,0.2,person,0.6106106638908386,12.6608,77.4493,236,74,256,123
5,0.2,person,0.609149158000946,12.6608,77.4493,71,10,88,49
5,0.2,person,0.6058393716812134,12.6608,77.4493,597,51,618,95
5,0.2,person,0.587485671043396,12.6608,77.4493,308,60,327,106
5,0.2,person,0.5633073449134827,12.6608,77.4493,389,48,404,90
5,0.2,person,0.557216227054596,12.6608,77.4493,363,17,378,53
5,0.2,person,0.5457301139831543,12.6608,77.4493,116,0,139,44
5,0.2,person,0.5412461757659912,12.6608,77.4493,29,43,48,83
5,0.2,person,0.5288790464401245,12.6608,77.4493,563,55,588,101
5,0.2,person,0.5014053583145142,12.6608,77.4493,284,22,297,64
5,0.2,person,0.4907451868057251,12.6608,77.4493,327,35,347,83
5,0.2,person,0.4824456572532654,12.6608,77.4493,241,0,255,31
5,0.2,person,0.4784819781780243,12.6608,77.4493,190,91,210,138
5,0.2,person,0.4722667932510376,12.6608,77.4493,617,235,639,289
5,0.2,person,0.4689389169216156,12.6608,77.4493,540,5,552,42
5,0.2,person,0.46182236075401306,12.6608,77.4493,298,29,313,68
5,0.2,person,0.433369904756546,12.6608,77.4493,558,3,577,46
5,0.2,person,0.4124995470046997,12.6608,77.4493,13,268,47,329
5,0.2,person,0.40591195225715637,12.6608,77.4493,528,6,541,40
5,0.2,person,0.38952213525772095,12.6608,77.4493,462,0,480,60
5,0.2,person,0.37909427285194397,12.6608,77.4493,432,2,447,35
5,0.2,person,0.3595571517944336,12.6608,77.4493,575,27,596,64
5,0.2,person,0.3144524395465851,12.6608,77.4493,114,164,138,213
5,0.2,person,0.3060307204723358,12.6608,77.4493,151,169,171,213
5,0.2,person,0.27162766456604004,12.6608,77.4493,633,35,639,67
5,0.2,person,0.2665553092956543,12.6608,77.4493,130,171,152,224
5,0.2,person,0.2643643915653229,12.6608,77.4493,55,0,64,14
6,0.24,person,0.8636016249656677,12.6608,77.4493,486,110,509,162
6,0.24,person,0.8226252794265747,12.6608,77.4493,380,304,414,360
6,0.24,person,0.7982496023178101,12.6608,77.4493,224,204,249,265
6,0.24,person,0.7613135576248169,12.6608,77.4493,83,150,108,205
6,0.24,person,0.7477158904075623,12.6608,77.4493,251,142,273,194
6,0.24,person,0.7356097102165222,12.6608,77.4493,400,38,418,83
6,0.24,bird,0.7346906065940857,12.6608,77.4493,378,160,404,207
6,0.24,person,0.6898579001426697,12.6608,77.4493,489,162,516,215
6,0.24,person,0.6843629479408264,12.6608,77.4493,464,235,502,296
6,0.24,person,0.6285514235496521,12.6608,77.4493,266,24,280,66
6,0.24,person,0.6166665554046631,12.6608,77.4493,597,51,619,96
6,0.24,person,0.6066230535507202,12.6608,77.4493,236,74,256,123
6,0.24,person,0.601424515247345,12.6608,77.4493,308,61,327,107
6,0.24,person,0.589699387550354,12.6608,77.4493,389,47,403,90
6,0.24,person,0.5715386867523193,12.6608,77.4493,617,220,639,286
6,0.24,bird,0.5663216710090637,12.6608,77.4493,13,268,47,330
6,0.24,person,0.5464997887611389,12.6608,77.4493,72,10,90,49
6,0.24,person,0.5373585224151611,12.6608,77.4493,29,43,48,83
6,0.24,person,0.530081033706665,12.6608,77.4493,363,17,378,53
6,0.24,person,0.5229793787002563,12.6608,77.4493,13,268,47,329
6,0.24,person,0.49792641401290894,12.6608,77.4493,540,5,553,42
6,0.24,person,0.49299895763397217,12.6608,77.4493,558,3,577,47
6,0.24,person,0.4881487488746643,12.6608,77.4493,284,22,297,64
6,0.24,person,0.48718899488449097,12.6608,77.4493,299,28,313,68
6,0.24,person,0.48184582591056824,12.6608,77.4493,564,54,588,102
6,0.24,person,0.47894594073295593,12.6608,77.4493,190,92,210,138
6,0.24,person,0.47739773988723755,12.6608,77.4493,118,0,140,43
6,0.24,person,0.4772821068763733,12.6608,77.4493,241,0,255,31
6,0.24,person,0.41098853945732117,12.6608,77.4493,327,36,347,83
6,0.24,person,0.3990933895111084,12.6608,77.4493,462,0,480,60
6,0.24,person,0.3879622519016266,12.6608,77.4493,528,6,542,40
6,0.24,person,0.38740774989128113,12.6608,77.4493,432,2,447,35
6,0.24,person,0.3525713086128235,12.6608,77.4493,114,164,139,214
6,0.24,person,0.3384893536567688,12.6608,77.4493,151,169,171,213
6,0.24,person,0.3365282118320465,12.6608,77.4493,576,27,596,66
6,0.24,person,0.29710355401039124,12.6608,77.4493,55,0,64,13
6,0.24,person,0.2854582965373993,12.6608,77.4493,633,35,639,67
6,0.24,person,0.27588504552841187,12.6608,77.4493,130,171,152,223
7,0.28,person,0.8167423605918884,12.6608,77.4493,617,219,639,280
7,0.28,person,0.8118944764137268,12.6608,77.4493,225,202,249,265
7,0.28,person,0.8064658641815186,12.6608,77.4493,486,112,510,164
7,0.28,person,0.7906412482261658,12.6608,77.4493,379,300,413,360
7,0.28,person,0.7859154939651489,12.6608,77.4493,82,152,108,210
7,0.28,person,0.7425246238708496,12.6608,77.4493,490,163,516,216
7,0.28,person,0.7229267358779907,12.6608,77.4493,464,236,500,296
7,0.28,person,0.6809234619140625,12.6608,77.4493,400,37,418,84
7,0.28,person,0.6744581460952759,12.6608,77.4493,252,141,271,192
7,0.28,person,0.6684421300888062,12.6608,77.4493,237,72,255,122
7,0.28,bird,0.6566352844238281,12.6608,77.4493,379,159,403,205
7,0.28,person,0.6538591980934143,12.6608,77.4493,597,51,621,96
7,0.28,person,0.5783290266990662,12.6608,77.4493,73,10,93,48
7,0.28,person,0.5698058605194092,12.6608,77.4493,363,17,379,53
7,0.28,bird,0.5635440349578857,12.6608,77.4493,14,269,47,330
7,0.28,person,0.5529121160507202,12.6608,77.4493,307,62,327,107
7,0.28,person,0.5481606125831604,12.6608,77.4493,390,46,405,87
7,0.28,person,0.5467161536216736,12.6608,77.4493,241,0,255,31
7,0.28,person,0.5415884256362915,12.6608,77.4493,266,24,280,65
7,0.28,person,0.5271509289741516,12.6608,77.4493,539,5,553,42
7,0.28,person,0.5262534618377686,12.6608,77.4493,14,269,47,329
7,0.28,person,0.5183832049369812,12.6608,77.4493,30,43,48,83
7,0.28,person,0.4826619029045105,12.6608,77.4493,559,4,578,47
7,0.28,person,0.4824375808238983,12.6608,77.4493,301,27,314,68
7,0.28,person,0.48071756958961487,12.6608,77.4493,190,92,210,138
7,0.28,person,0.4749130606651306,12.6608,77.4493,284,21,297,64
7,0.28,person,0.43632930517196655,12.6608,77.4493,119,0,140,43
7,0.28,person,0.42994293570518494,12.6608,77.4493,114,163,132,211
7,0.28,person,0.42082375288009644,12.6608,77.4493,530,6,542,40
7,0.28,person,0.4096986949443817,12.6608,77.4493,564,29,594,101
7,0.28,person,0.4058815836906433,12.6608,77.4493,129,166,152,223
7,0.28,person,0.40450572967529297,12.6608,77.4493,462,0,480,60
7,0.28,person,0.4039561450481415,12.6608,77.4493,56,0,64,13
7,0.28,person,0.3873240053653717,12.6608,77.4493,328,36,347,84
7,0.28,person,0.348161906003952,12.6608,77.4493,565,53,589,101
7,0.28,person,0.34691163897514343,12.6608,77.4493,432,1,447,35
7,0.28,person,0.3308866024017334,12.6608,77.4493,151,169,171,213
7,0.28,person,0.26347705721855164,12.6608,77.4493,633,35,639,66
8,0.32,person,0.7874562740325928,12.6608,77.4493,225,201,249,265
8,0.32,person,0.7731978297233582,12.6608,77.4493,81,153,109,212
8,0.32,person,0.7717501521110535,12.6608,77.4493,617,216,639,280
8,0.32,person,0.7449601292610168,12.6608,77.4493,486,113,510,165
8,0.32,person,0.742220938205719,12.6608,77.4493,464,236,499,296
8,0.32,bird,0.7264695763587952,12.6608,77.4493,379,158,404,204
8,0.32,person,0.7076497673988342,12.6608,77.4493,379,298,413,360
8,0.32,person,0.6507259011268616,12.6608,77.4493,236,72,255,121
8,0.32,person,0.6458911299705505,12.6608,77.4493,252,140,272,193
8,0.32,person,0.644459068775177,12.6608,77.4493,597,52,621,96
8,0.32,person,0.6287164688110352,12.6608,77.4493,491,164,518,219
8,0.32,person,0.5802038311958313,12.6608,77.4493,30,43,48,83
8,0.32,bird,0.5784568190574646,12.6608,77.4493,15,268,48,329
8,0.32,person,0.5728607773780823,12.6608,77.4493,391,46,407,86
8,0.32,person,0.5627700686454773,12.6608,77.4493,540,5,553,42
8,0.32,person,0.5562493801116943,12.6608,77.4493,308,62,326,107
8,0.32,person,0.5464432239532471,12.6608,77.4493,266,24,280,65
8,0.32,person,0.5461010336875916,12.6608,77.4493,401,38,417,84
8,0.32,person,0.5435127019882202,12.6608,77.4493,240,0,255,30
8,0.32,person,0.5433908700942993,12.6608,77.4493,75,10,95,48
8,0.32,person,0.5400818586349487,12.6608,77.4493,364,17,379,53
8,0.32,person,0.48287978768348694,12.6608,77.4493,190,93,210,139
8,0.32,person,0.47733941674232483,12.6608,77.4493,558,3,578,49
8,0.32,person,0.4702107012271881,12.6608,77.4493,301,29,314,66
8,0.32,person,0.46567365527153015,12.6608,77.4493,284,20,296,64
8,0.32,person,0.4236432909965515,12.6608,77.4493,122,0,140,42
8,0.32,person,0.41965222358703613,12.6608,77.4493,530,6,542,40
8,0.32,person,0.418605238199234,12.6608,77.4493,462,0,481,60
8,0.32,person,0.4014364182949066,12.6608,77.4493,114,163,133,211
8,0.32,person,0.3988502025604248,12.6608,77.4493,57,0,64,12
8,0.32,person,0.3726932406425476,12.6608,77.4493,328,37,347,84
8,0.32,person,0.35075274109840393,12.6608,77.4493,129,168,152,223
8,0.32,person,0.3329266607761383,12.6608,77.4493,433,1,447,35
8,0.32,person,0.3233048915863037,12.6608,77.4493,564,29,596,101
8,0.32,person,0.320864737033844,12.6608,77.4493,151,169,171,213
8,0.32,person,0.2783140540122986,12.6608,77.4493,633,34,639,66
8,0.32,person,0.27350711822509766,12.6608,77.4493,75,9,95,35
9,0.36,person,0.8062365055084229,12.6608,77.4493,224,200,249,265
9,0.36,bird,0.7820872068405151,12.6608,77.4493,380,158,404,204
9,0.36,person,0.7781293392181396,12.6608,77.4493,81,155,108,213
9,0.36,person,0.7773979306221008,12.6608,77.4493,379,296,412,358
9,0.36,person,0.7354260087013245,12.6608,77.4493,487,114,510,168
9,0.36,person,0.7229182720184326,12.6608,77.4493,616,215,639,280
9,0.36,person,0.6769585609436035,12.6608,77.4493,252,139,272,192
9,0.36,person,0.6733864545822144,12.6608,77.4493,465,236,498,295
9,0.36,person,0.6708777546882629,12.6608,77.4493,236,71,255,121
9,0.36,person,0.6572915315628052,12.6608,77.4493,491,165,519,223
9,0.36,person,0.649116039276123,12.6608,77.4493,598,52,621,96
9,0.36,person,0.5865952372550964,12.6608,77.4493,190,92,210,139
9,0.36,person,0.5739516615867615,12.6608,77.4493,540,5,553,42
9,0.36,person,0.5505862236022949,12.6608,77.4493,30,42,48,83
9,0.36,person,0.5493850708007812,12.6608,77.4493,363,17,379,53
9,0.36,bird,0.5452460050582886,12.6608,77.4493,15,269,49,329
9,0.36,person,0.5431258678436279,12.6608,77.4493,266,24,279,64
9,0.36,person,0.523386538028717,12.6608,77.4493,401,37,417,84
9,0.36,person,0.5181295275688171,12.6608,77.4493,308,63,326,107
9,0.36,person,0.511185348033905,12.6608,77.4493,76,9,96,49
9,0.36,person,0.5079922080039978,12.6608,77.4493,558,4,578,49
9,0.36,person,0.4952930510044098,12.6608,77.4493,122,1,141,42
9,0.36,person,0.4856664538383484,12.6608,77.4493,240,0,255,30
9,0.36,person,0.47597363591194153,12.6608,77.4493,284,20,297,64
9,0.36,person,0.460239976644516,12.6608,77.4493,301,28,314,66
9,0.36,person,0.442592591047287,12.6608,77.4493,390,46,406,85
9,0.36,person,0.4422103464603424,12.6608,77.4493,530,5,542,41
9,0.36,person,0.4231317341327667,12.6608,77.4493,328,37,347,84
9,0.36,person,0.3658584952354431,12.6608,77.4493,129,166,152,222
9,0.36,person,0.35770183801651,12.6608,77.4493,114,163,132,211
9,0.36,person,0.34038046002388,12.6608,77.4493,462,0,481,60
9,0.36,person,0.33867940306663513,12.6608,77.4493,432,1,447,35
9,0.36,person,0.29738643765449524,12.6608,77.4493,151,169,171,213
9,0.36,person,0.2887094020843506,12.6608,77.4493,76,9,96,34
9,0.36,person,0.27869686484336853,12.6608,77.4493,57,0,64,12
9,0.36,person,0.25373396277427673,12.6608,77.4493,632,35,639,66
9,0.36,person,0.25013160705566406,12.6608,77.4493,564,30,595,101
10,0.4,person,0.8061990141868591,12.6608,77.4493,225,199,250,265
10,0.4,person,0.7767366170883179,12.6608,77.4493,81,155,108,214
10,0.4,person,0.7574647665023804,12.6608,77.4493,378,295,411,357
10,0.4,person,0.7461159229278564,12.6608,77.4493,487,115,511,170
10,0.4,person,0.7344381809234619,12.6608,77.4493,615,215,639,280
10,0.4,person,0.7334392070770264,12.6608,77.4493,463,236,497,295
10,0.4,person,0.6661849021911621,12.6608,77.4493,252,138,271,192
10,0.4,person,0.6509385108947754,12.6608,77.4493,237,71,256,121
10,0.4,person,0.6491793990135193,12.6608,77.4493,597,52,621,95
10,0.4,person,0.5965490937232971,12.6608,77.4493,190,93,210,141
10,0.4,person,0.5676473379135132,12.6608,77.4493,491,166,519,224
10,0.4,person,0.5674993991851807,12.6608,77.4493,540,5,553,42
10,0.4,bird,0.5633563995361328,12.6608,77.4493,380,158,404,204
10,0.4,person,0.5491003394126892,12.6608,77.4493,308,63,326,107
10,0.4,person,0.5486275553703308,12.6608,77.4493,30,42,48,83
10,0.4,person,0.5463884472846985,12.6608,77.4493,401,36,417,83
10,0.4,person,0.5385080575942993,12.6608,77.4493,240,0,256,30
10,0.4,person,0.5373950004577637,12.6608,77.4493,123,1,141,42
10,0.4,person,0.5372018218040466,12.6608,77.4493,76,9,97,48
10,0.4,person,0.5323489308357239,12.6608,77.4493,266,24,279,64
10,0.4,person,0.5251137614250183,12.6608,77.4493,363,18,379,53
10,0.4,person,0.4880894422531128,12.6608,77.4493,558,4,578,50
